seedling_id,treatment_1,treatment_2,measurement,leaf_area,amax_corrected,gsw_corrected,obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
37,mod,control,07rec7,4.899684777,2.881672403,0.039162297,37,1752256108,5176.1,20250711 10:48:27,10:48:27,15,1752256100,0.0009809,0.98089958,3.528805465,402.0549333,272.3091961,27.63152909,40.79697911,0.047956918,3,0.047535061,0.029747006,161.9132538,31.32959541,30.73589667,4.443887485,54.75329072,2.420828839,4.421339444,2.023058645,-43.2576715,-14.39666048,-1.074358349,103.1845635,3.528805465,0.98089958,3.562903221,414.5726932,411.8377515,-9.79E-05,66.94137165,1.001372149,23.11507141,23.85413758,-0.001502578,79.69071097,224,28,1,0,52991.93598,999.9780667,841.1819669,0.841200417,0.161916805,6,0.5,1: Needles,2,FALSE,1752256100,402.0549333,404.9971,23.85731,23.13924,402.5189333,24.03331,800.0595667,101.3708667,0.100289947,30.64688333,30.73589667,999.9,0,0,10006.62833,0,0.001534673,-2.959230333,411.8777667,414.5904333,0.7509409,404.9971,23.13924,2.421768667,2.345644667,20.51006333,19.99331667,999.9780667,0.959984833,0.040015283,0,0.900166667,0,4885.017667,7946.69,35.9496,38.812,37.187,37.958,36.6912,959.9643333,40.013,0,1752256127,0,1752256127,10:48:46,1752256125,1752256127,37,0.018,0.003,-0.464,-0.176,405,23,0.28,0.14,-2.96162175,0.012549906,0.014866953,1,0.741169425,0.150381017,0.024492825,0,1,2,2-Jan,3.45282,2.78078,0.0962021,0.096601,0.118727,0.114139,27039.8,30702.5,29075.1,34589,29647.1,37856.1,35806.2,45559,2.113,2.13337,0.0936054,0,29.2143,999.9,61,31.8,28.4094,61.3329,25.2404,2,0.091062,0,20.2919,5.21085,11.974,4.98985,3.272,4086,9999,9999,999.9,4.97263,1.8632,1.86508,1.86356,1.86354,1.86401,1.8605,1.86325,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.464,-0.176,-0.198061306,-0.001033731,9.12024E-07,-2.25E-10,-0.650314299,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2,2,1.2915,2.40967,2.34741,2.65747,2.39868,2.32056,36.6706,14.85,18,564.834,621.621,30.2218,28.9419,30.0002,28.7582,28.7047,25.9011,23.8787,98.1186,-999.9,405,23.1297,99.8503,99.6913
38,control,control,07rec7,4.918562874,6.366605284,0.087091307,38,1752256266,5334.1,20250711 10:51:05,10:51:05,15,1752256258,0.002118797,2.118797192,7.766421347,398.5348387,268.7769025,27.27358432,40.44050448,0.106239943,3,0.104193216,0.065301366,161.9079655,31.07531055,30.63933871,4.419432899,54.75205376,2.4255504,4.430062862,1.993882499,-93.43895616,6.797607561,0.507119514,75.77373645,7.766421347,2.118797192,7.768409428,414.2425387,408.2811818,0.000529891,66.94184294,2.12651734,22.37766891,23.93319091,0.000303178,79.6463183,30,4,1,0,52965.32499,999.9532903,841.1604636,0.841199756,0.161915529,6,0.5,1: Needles,2,FALSE,1752256258,398.5348387,404.9930323,23.90341935,22.35229032,398.9948387,24.04318387,799.9917419,101.3730968,0.099850006,30.68136774,30.63933871,999.9,0,0,10002.34355,0,0.00157826,-6.459871613,408.292871,414.2525484,1.551122581,404.9930323,22.35229032,2.423162903,2.265921935,20.51940323,19.43615161,999.9532903,0.960007677,0.039992319,0,3.491451613,0,7262.341613,7946.569032,35.875,38.808,37.004,38,36.625,959.9635484,39.99,0,1752256286,0,1752256290,10:51:30,1752256290,1752256127,38,0.004,0.003,-0.46,-0.176,405,23,0.2,0.14,-6.448095,-0.144518499,0.030469882,0,1.54953075,-0.011185103,0.012647569,1,1,2,2-Jan,3.45256,2.78077,0.0955457,0.0965722,0.118989,0.111807,27054.6,30699,29070.2,34584.4,29633.5,37950.4,35800.2,45552.4,2.42035,2.12895,0.0813194,0,29.3351,999.9,61,31.9,28.5721,61.7629,25.2484,2,0.0979649,0,20.2912,5.20935,11.974,4.9889,3.27163,4090.7,9999,9999,999.9,4.97263,1.86318,1.86508,1.86355,1.86354,1.86401,1.8605,1.86325,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.46,-0.138,-0.180089378,-0.001033731,9.12024E-07,-2.25E-10,-0.647444209,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2.3,2.3,1.29028,2.40845,2.34741,2.65747,2.39868,2.32666,36.8366,14.8238,18,799.945,618.844,30.2358,29.0295,30.0003,28.8195,28.7729,25.8881,26.3236,96.9938,-999.9,405,22.4377,99.8334,99.6773
39,control,control,07rec7,4.635990421,6.465873296,0.058764659,39,1752256392,5460,20250711 10:53:11,10:53:11,15,1752256384,0.001572475,1.572474792,8.368274361,398.2486774,209.8994315,21.30057402,40.41423729,0.076054504,3,0.074999377,0.04696819,161.913487,31.44164707,30.99594516,4.510335398,54.71593707,2.455683046,4.488058101,2.054652351,-69.34613835,-14.04024999,-1.050466325,77.47663233,8.368274361,1.572474792,8.346864631,414.5680039,408.1576303,0.000768784,66.94126783,1.612167316,23.05565798,24.23112,0.001090762,79.68869047,273,34,1,0,52919.07221,999.9806129,841.184016,0.841200324,0.161916626,6,0.5,1: Needles,2,FALSE,1752256384,398.2486774,404.9945161,24.1987129,23.04790323,398.6926774,24.32454839,800.0052258,101.3798065,0.100096881,30.90913548,30.99594516,999.9,0,0,10000.36129,0,0.001586583,-6.759013871,408.1113548,414.549,1.150803548,404.9945161,23.04790323,2.453260323,2.33659129,20.71968387,19.9309,999.9806129,0.959988194,0.040011906,0,3.185,0,9598.991613,7946.722581,36.008,38.98170968,37.141,38.278,36.77,959.9696774,40.01,0,1752256412,0,1752256409,10:53:28,1752256409,1752256127,39,0.016,0.003,-0.444,-0.176,405,23,0.21,0.14,-6.76203,-0.001585417,0.015343153,1,1.13241,0.328917419,0.033728786,0,1,2,2-Jan,3.45298,2.78085,0.0954727,0.0965652,0.11992,0.113905,27049.6,30690.8,29062.9,34575.5,29594.7,37851.1,35790.9,45540.6,2.02485,2.1268,0.0829622,0,29.6642,999.9,61,32,28.7297,61.4629,25.2204,2,0.109731,0,20.2915,5.21025,11.974,4.98985,3.272,4094.4,9999,9999,999.9,4.97262,1.86322,1.86508,1.86356,1.86356,1.86401,1.8605,1.86325,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.444,-0.1242,-0.175760672,-0.001033731,9.12024E-07,-2.25E-10,-0.647444209,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.7,4.4,1.2915,2.40356,2.34741,2.65625,2.39868,2.31079,36.9794,14.7975,18,510.543,618.509,30.3453,29.1712,30.0006,28.9612,28.9009,25.9,24.9835,96.6208,-999.9,405,23.0772,99.808,99.6517
40,control,control,07rec7,4.921922686,4.429588284,0.039181491,40,1752256496,5564.5,20250711 10:54:56,10:54:56,15,1752256488,0.000994309,0.994309423,5.399826735,400.6267667,208.1573807,21.12469144,40.65729882,0.047763641,3,0.047345162,0.029628019,161.919057,31.72806869,31.06957667,4.529306314,54.63159303,2.471519868,4.523975471,2.057786445,-43.84904554,-3.34200488,-0.250306237,114.4777004,5.399826735,0.994309423,5.32611764,414.7787094,410.6794848,0.002423737,66.94068137,1.20383434,23.63810871,24.48965091,0.00730494,79.74660173,281,35,1,0,52885.66624,1000.015533,841.2133474,0.841200281,0.161916542,6,0.5,1: Needles,2,FALSE,1752256488,400.6267667,404.9752333,24.35373333,23.62619,401.0287667,24.52473333,800.0301,101.3839,0.100329727,31.04891333,31.06957667,999.9,0,0,9998.151,0,0.001628637,-4.388124667,410.6097333,414.7748333,0.782697567,404.9752333,23.62619,2.474669,2.395315333,20.86080333,20.33214,1000.015533,0.959991233,0.040008897,0,2.584,0,7116.093333,7947.007667,36.17666667,39.1808,37.30373333,38.5,36.937,960.006,40.01,0,1752256516,0,1752256515,10:55:15,1752256515,1752256513,40,0.041,-0.021,-0.402,-0.171,405,24,0.51,0.07,-4.382323,0.053504015,0.028458227,1,0.747862125,0.798478931,0.077938059,0,1,2,2-Jan,3.45316,2.78113,0.0958751,0.0965401,0.120739,0.115857,27030,30685.3,29055.3,34569.1,29559.2,37760.8,35780.8,45531.9,2.00975,2.12483,0.0701845,0,29.93,999.9,61,32.1,28.894,61.7629,25.1522,2,0.121189,0,20.2912,5.2101,11.974,4.98955,3.272,4097.6,9999,9999,999.9,4.97265,1.86325,1.86509,1.86356,1.86356,1.86402,1.8605,1.86329,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.402,-0.171,-0.159370255,-0.001033731,9.12024E-07,-2.25E-10,-0.647444209,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.5,6.2,1.2915,2.40112,2.34741,2.65869,2.39868,2.32544,37.1225,14.7975,18,502.483,618.356,30.4903,29.3326,30.0004,29.1,29.0333,25.9125,23.4005,96.6208,-999.9,405,23.6383,99.7807,99.6328
41,control,control,07rec7,5.1140625,0.44045208,-0.007735742,41,1752256599,5667,20250711 10:56:38,10:56:38,15,1752256591,-0.000193445,-0.193445197,0.516754045,404.6334667,480.530403,48.76463694,41.06255082,-0.009075848,3,-0.00909113,-0.005680581,161.9177298,32.1982741,31.30492333,4.59040949,54.87523082,2.506559907,4.567743716,2.083849582,8.530933178,-14.06779728,-1.055739532,155.3251261,0.516754045,-0.193445197,0.331335974,415.2964922,415.0405212,0.000338035,66.94112167,-0.016075473,24.85706213,24.8069,0.009623065,79.68943506,49,6,1,0,52890.69345,1000.005267,841.2048847,0.841200454,0.161916877,6,0.5,1: Needles,2,FALSE,1752256591,404.6334667,404.9623333,24.69983,24.84133333,405.0964667,24.83583,799.9831333,101.3809,0.099956643,31.21794333,31.30492333,999.9,0,0,10005.24667,0,0.001579267,-0.268131533,414.9495667,415.2784,-0.12678172,404.9623333,24.84133333,2.505585,2.518437667,21.06276667,21.14613667,1000.005267,0.959984833,0.040015067,0,0.466,0,5729.155333,7946.900667,36.25413333,39.25,37.375,38.625,37.0496,959.9893333,40.01533333,0,1752256619,0,1752256618,10:56:57,1752256618,1752256615,41,-0.061,-0.022,-0.463,-0.136,405,25,0.32,0.2,-0.267937425,0.19391803,0.038882469,0,-0.204381635,1.358414164,0.139280995,0,0,2,0/2,3.45395,2.78124,0.096602,0.0965294,0.121816,0.119903,27005.1,30681.6,29052.2,34564.9,29519.7,37584.5,35776.8,45527.4,2.38895,2.12448,0.0779331,0,30.0781,999.9,60.9,32.2,29.009,61.5529,25.0561,2,0.127797,0,20.2913,5.2104,11.974,4.98985,3.272,4100.7,9999,9999,999.9,4.97268,1.86325,1.8651,1.86356,1.86356,1.86401,1.8605,1.8633,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.463,-0.136,-0.118177503,-0.001033731,9.12024E-07,-2.25E-10,-0.668504911,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.4,1.4,1.29272,2.41577,2.34741,2.65625,2.39868,2.29614,37.2899,14.7712,18,777.704,619.195,30.627,29.4417,30.0005,29.1914,29.1384,25.9379,19.8034,97.522,-999.9,405,24.7124,99.7697,99.622
42,control,control,07rec7,4.493517185,4.608721901,0.063898989,42,1752256716,5784.5,20250711 10:58:36,10:58:36,15,1752256708,0.001785757,1.785756631,6.153827897,399.8254333,271.4736867,27.55090262,40.57686662,0.085321569,3,0.083996063,0.052614916,161.9141729,31.92689638,31.39103333,4.612944975,54.69405795,2.531285696,4.628081717,2.081659279,-78.75186745,9.3213848,0.700630915,93.18432118,6.153827897,1.785756631,6.291140093,414.8043205,409.9732121,-0.00035576,66.94075709,1.839483729,23.65532292,24.98746545,0.003237465,79.74748836,300,37,1,0,52801.87829,999.9950667,841.1953173,0.841199467,0.161914972,6,0.5,1: Needles,2,FALSE,1752256708,399.8254333,404.976,24.94210333,23.63626667,400.2034333,25.07296,800.0462,101.3861667,0.100290277,31.44866667,31.39103333,999.9,0,0,9995.086667,0,0.001538177,-5.233329333,409.9681667,414.7797333,1.305845,404.976,23.63626667,2.528787333,2.396390667,21.21296667,20.33940333,999.9950667,0.960016,0.0399842,0,2.610666667,0,6847.789333,7946.931333,36.6312,39.6166,37.66426667,39.0641,37.406,960.012,39.982,0,1752256736,0,1752256733,10:58:53,1752256733,1752256615,42,0.085,-0.022,-0.378,-0.136,405,25,0.24,0.2,-5.223757805,-0.25023993,0.029239307,0,1.311937073,-0.04434,0.017978673,1,1,2,2-Jan,3.45327,2.78076,0.0956509,0.0964712,0.122417,0.115848,27024.4,30675.3,29043,34556.5,29490.2,37748.7,35764.8,45516.4,1.97012,2.11803,0.0573881,0,30.4815,999.9,60.9,32.3,29.1765,61.813,25.1042,2,0.142345,0,20.2913,5.2107,11.974,4.9896,3.272,4104.2,9999,9999,999.9,4.97266,1.86325,1.8652,1.86357,1.86356,1.86404,1.86051,1.86334,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.378,-0.1286,-0.178756165,-0.001033731,9.12024E-07,-2.25E-10,-0.690081178,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.6,1.7,1.2915,2.41455,2.34741,2.65747,2.39868,2.31934,37.4819,14.7625,18,481.121,615.961,30.8433,29.6301,30.0007,29.3839,29.3155,25.9128,24.3635,97.8815,-999.9,405,23.7018,99.7371,99.5978
43,control,control,07rec7,2.349147858,2.336937529,0.026319937,43,1752256832,5900,20250711 11:00:31,11:00:31,15,1752256824,0.001429193,1.429192869,5.968813383,400.0555,245.3844509,24.9029649,40.59983442,0.067224215,3,0.06639844,0.041572373,161.9127564,32.22777347,31.54457,4.65336552,54.36731293,2.546427268,4.683746779,2.106938251,-63.02740553,18.54141504,1.396145321,118.8229112,5.968813383,1.429192869,5.899082673,414.9886408,410.4510727,0.001275732,66.94095299,1.572355137,24.15766803,25.22563758,0.020458679,79.70065167,168,21,1,0,52771.36249,999.9833333,841.1856976,0.841199718,0.161915455,6,0.5,1: Needles,2,FALSE,1752256824,400.0555,404.9609,25.09153667,24.04654333,400.4725,25.21515,800.0044667,101.3855,0.100004943,31.65921,31.54457,999.9,0,0,9996.335,0,0.001573852,-4.864704667,410.3935667,414.9388333,1.044996333,404.9609,24.04654333,2.543918667,2.437970333,21.31016667,20.61814333,999.9833333,0.9600119,0.039988433,0,0.999833333,0,7279.161667,7946.822667,36.8624,39.8708,37.937,39.3162,37.62913333,959.9953333,39.99,0,1752256851,0,1752256849,11:00:48,1752256849,1752256615,43,-0.039,-0.022,-0.417,-0.136,405,25,0.37,0.2,-4.84666725,-0.273872083,0.037261024,0,1.0478495,-0.04460848,0.025174281,1,1,2,2-Jan,3.45341,2.78105,0.0956653,0.0964275,0.123165,0.117597,27016.8,30668.5,29035.8,34547.9,29457.4,37665.1,35754.8,45505.3,2.19793,2.11443,0.0568107,0,30.658,999.9,60.6,32.5,29.3573,61.7429,25.0361,2,0.155417,0,20.2907,5.20681,11.974,4.98925,3.27163,4107.6,9999,9999,999.9,4.97266,1.86326,1.86523,1.86357,1.86356,1.86405,1.86051,1.86338,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.417,-0.1166,-0.09409121,-0.001033731,9.12024E-07,-2.25E-10,-0.690081178,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.6,3.6,1.29272,2.41089,2.34741,2.65625,2.39868,2.32178,37.6745,14.7449,18,631.305,614.953,31.053,29.82,30.0007,29.5521,29.4902,25.9218,23.0533,98.6256,-999.9,405,24.267,99.7107,99.5733
44,control,control,07rec7,2.718217562,2.41067417,0.01864121,44,1752256949,6017,20250711 11:02:28,11:02:28,15,1752256941,0.000916277,0.916277033,5.321150603,400.702871,181.9939969,18.46985358,40.66575537,0.041147281,3,0.040836303,0.025550433,161.9157391,32.42236395,31.92329355,4.754390725,54.44281536,2.559318005,4.700928834,2.195072721,-40.40781714,-32.27207102,-2.435355032,86.80049594,5.321150603,0.916277033,5.352976155,415.2155838,411.1129818,-0.00395141,66.94078956,1.130653188,24.58729937,25.37159394,0.010586104,79.71386844,106,13,1,0,52747.57501,1000.004323,841.2031383,0.841199502,0.161915039,6,0.5,1: Needles,2,FALSE,1752256941,400.702871,404.9691613,25.21841935,24.54853226,401.118871,25.37241935,799.9885161,101.3858387,0.1002207,31.72375806,31.92329355,999.9,0,0,9993.809677,0,0.001577643,-4.26586871,411.086129,415.160871,0.708298161,404.9691613,24.54853226,2.560682258,2.488870323,21.41733226,20.95386774,1000.004323,0.960015645,0.039984294,0,1.867419355,0,6168.744839,7947.002258,36.95732258,40,38.11687097,39.403,37.75,960.02,39.98354839,0,1752256968,0,1752256966,11:02:45,1752256966,1752256966,44,0.001,-0.008,-0.416,-0.154,405,25,0.28,0.1,-4.251272683,-0.299087875,0.037488851,0,0.720140122,-0.044402948,0.050319656,1,1,2,2-Jan,3.45376,2.78082,0.0957407,0.0963985,0.123569,0.118888,27006.8,30661.8,29028.1,34540,29436.1,37601.7,35744.8,45494.9,2.2957,2.11118,0.0813231,0,30.6266,999.9,60.4,32.7,29.5934,61.533,24.9359,2,0.16872,0,20.2907,5.2101,11.974,4.98935,3.272,4111,9999,9999,999.9,4.97267,1.86325,1.86521,1.86364,1.86357,1.86409,1.86054,1.86337,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.416,-0.154,-0.133142466,-0.001033731,9.12024E-07,-2.25E-10,-0.690081178,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.7,5.6,1.29272,2.40967,2.34741,2.65503,2.39868,2.31812,37.8679,14.7274,18,707.314,614.15,31.2145,29.9911,30.0007,29.7192,29.6588,25.9304,22.153,100,-999.9,405,24.6344,99.6833,99.5506
45,control,control,07rec7,3.179194486,1.552044408,0.041811305,45,1752257047,6115,20250711 11:04:06,11:04:06,15,1752257039,0.001680018,1.680018235,2.929127642,402.3026774,329.5469719,33.44371963,40.82725407,0.078909243,3,0.077774057,0.048709417,161.9171982,32.29239916,31.67344516,4.687531331,54.55299823,2.573776664,4.717938056,2.113754666,-74.08880418,18.43946919,1.390227715,107.658091,2.929127642,1.680018235,3.008421729,415.0074963,412.6987636,-0.001016436,66.94028943,1.67761075,24.13458437,25.36036121,0.00013346,79.80352102,29,4,1,0,52748.1963,1000.004129,841.2037478,0.841200274,0.16191653,6,0.5,1: Needles,2,FALSE,1752257039,402.3026774,405.0064516,25.36142258,24.13335484,402.7136774,25.47923548,799.9936129,101.3837097,0.100213642,31.78745484,31.67344516,999.9,0,0,9996.329032,0,0.001547743,-2.708226452,412.7666129,415.0223548,1.22806871,405.0064516,24.13335484,2.571235806,2.446729032,21.48458065,20.67642258,1000.004129,0.959992871,0.040007219,0,0.91,0,4998.475484,7946.923548,37.004,40.125,38.187,39.5,37.875,959.9958065,40.00935484,0,1752257066,0,1752257064,11:04:23,1752257064,1752256966,45,0.006,-0.008,-0.411,-0.154,405,25,0.24,0.1,-2.692351463,-0.384303972,0.041015719,0,1.243703659,-0.265121185,0.031495752,0,0,2,0/2,3.45344,2.78088,0.0959914,0.0963551,0.12351,0.117384,26992.5,30657.4,29021.2,34534.2,29431.2,37659.8,35735.6,45487.3,2.40632,2.10757,0.0561401,0,30.7791,999.9,60.2,32.8,29.663,61.783,24.9479,2,0.180224,0,20.2904,5.20786,11.974,4.9887,3.27155,4113.9,9999,9999,999.9,4.97265,1.86325,1.86523,1.86368,1.8636,1.8641,1.86059,1.86338,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.411,-0.1178,-0.132279183,-0.001033731,9.12024E-07,-2.25E-10,-0.697759351,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.4,1.4,1.29272,2.41699,2.34741,2.65503,2.39868,2.31812,38.0134,14.7012,18,801.426,612.747,31.3525,30.1458,30.0003,29.8593,29.797,25.922,23.704,100,-999.9,405,24.3975,99.6587,99.5339
46,control,control,07rec7,3.825860271,0.752241077,0.002760975,46,1752257191,6259,20250711 11:06:30,11:06:30,15,1752257183,9.53358E-05,0.09533583,1.179720675,404.0978065,-38.57203003,-3.914519168,41.01025038,0.004329968,3,0.004326499,0.002704373,161.9151479,32.97864486,32.0311871,4.78351872,54.83056303,2.628910092,4.794607145,2.154608628,-4.204310085,6.618654503,0.500587262,164.8300796,1.179720675,0.09533583,1.165365273,415.7230112,414.8257636,5.94481E-06,66.94039808,0.165994225,25.8006144,25.92425152,-0.000593917,79.7494636,44,5,1,0,52704.48487,999.9946774,841.1955277,0.841200005,0.16191601,6,0.5,1: Needles,2,FALSE,1752257183,404.0978065,405.0115161,25.90417742,25.83452581,404.4728065,26.02817742,799.9777419,101.3860968,0.099854697,32.07210968,32.0311871,999.9,0,0,9997.172581,0,0.001541578,-0.94877971,414.8228065,415.7522258,0.104180281,405.0115161,25.83452581,2.629825161,2.619262581,21.8530871,21.78717742,999.9946774,0.960002258,0.039997942,0,2.616129032,0,6440.966452,7946.886774,37.153,40.22358065,38.31,39.59654839,37.94106452,959.9958065,40,0,1752257210,0,1752257213,11:06:52,1752257213,1752257210,46,0.036,-0.03,-0.375,-0.124,405,26,0.32,0.22,-0.939795488,-0.097212899,0.02399482,1,0.082239183,0.404266564,0.040897043,0,1,2,2-Jan,3.45436,2.78041,0.0962932,0.0963393,0.125267,0.122807,26979,30651.8,29016.8,34527.8,29368,37422.2,35730.4,45479.5,2.38258,2.10625,0.064075,0,31.0006,999.9,60,33,29.8966,61.603,24.8918,2,0.19047,0,20.2901,5.20591,11.974,4.98795,3.27125,4118.3,9999,9999,999.9,4.97265,1.86327,1.86523,1.86371,1.86369,1.86417,1.86058,1.8634,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.375,-0.124,-0.126356864,-0.001033731,9.12024E-07,-2.25E-10,-0.697759351,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2.1,3.8,1.29395,2.41089,2.34741,2.65503,2.39868,2.31934,38.2324,14.6924,18,782.778,613.365,31.5489,30.287,30.0007,30.0144,29.9575,25.959,19.0985,100,-999.9,405,25.7779,99.6439,99.5162
47,control,control,07rec7,4.171287304,2.165278066,0.023588845,47,1752257294,6362.5,20250711 11:08:14,11:08:14,15,1752257286,0.000700266,0.700266263,3.11454653,402.5355667,244.1432628,24.77702691,40.85156581,0.03393031,3,0.033718549,0.021093009,161.9180403,32.7564569,31.59000667,4.665386303,55.14140217,2.633526774,4.775951772,2.031859529,-30.88174219,66.83039344,5.041903947,202.9085955,3.11454653,0.700266263,3.163159239,415.5744319,413.1698667,-0.00891258,66.94035299,0.673316042,25.33691515,25.87934727,-0.012674744,79.75697214,344,43,1,0,52727.42723,1000.019433,841.2157741,0.841199427,0.161914894,6,0.5,1: Needles,2,FALSE,1752257286,402.5355667,405.0829667,25.94975667,25.43817,402.9355667,26.08975667,799.9753333,101.3856667,0.09993907,32.00321333,31.59000667,999.9,0,0,9999.399,0,0.001564296,-2.521338333,413.2968,415.6565667,0.536367467,405.0829667,25.43817,2.633446333,2.579066,21.87558333,21.53417333,1000.019433,0.960017867,0.039982367,0,2.391833333,0,5324.490667,7947.122667,37.2416,40.2624,38.39153333,39.5872,38,960.0376667,39.98166667,0,1752257314,0,1752257314,11:08:34,1752257314,1752257310,47,-0.025,0.007,-0.4,-0.14,405,25,0.7,0.15,-2.47705575,-0.659429381,0.083633637,0,0.450400343,1.334179503,0.149528551,0,0,2,0/2,3.45398,2.78007,0.0959607,0.0963123,0.125165,0.121243,26982.9,30647.6,29010.7,34522.5,29365.6,37484.1,35722.7,45473.4,1.87608,2.10267,0.054352,0,30.7354,999.9,59.8,33.1,29.9662,61.583,25.1242,2,0.199599,0,20.2899,5.20696,11.974,4.98785,3.27125,4121.4,9999,9999,999.9,4.97268,1.86329,1.86523,1.86371,1.86371,1.86417,1.86065,1.8634,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.4,-0.14,-0.090862845,-0.001033731,9.12024E-07,-2.25E-10,-0.726707172,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.4,1.4,1.29395,2.41577,2.34863,2.65137,2.39868,2.32178,38.3545,14.6749,18,433.466,611.655,31.5981,30.3941,30.0006,30.1439,30.0649,25.9477,21.247,100,-999.9,405,25.3683,99.6227,99.502
